;post_time;user;gender;followers;awards;day_difference;video;likes;comments;carousel;post_images;length_caption;number_hashtags;publication_weekday;IM_performance
17070;2023-12-17_06-53-00_UTC;user149;M;48890;1;50;1;342;0;0;1;57;1;Sunday;Frontstage
17071;2023-12-17_06-57-40_UTC;user149;M;48890;1;50;1;268;1;0;1;61;1;Sunday;Frontstage
17072;2023-12-17_09-13-15_UTC;user149;M;48890;1;50;0;85;2;0;1;178;0;Sunday;Offstage
17073;2023-12-17_11-08-58_UTC;user149;M;48890;1;50;0;577;7;1;4;811;1;Sunday;Backstage
17074;2023-12-17_19-06-47_UTC;user149;M;48890;1;50;0;187;2;1;4;312;2;Sunday;Backstage
17075;2023-12-17_19-49-44_UTC;user149;M;48890;1;50;1;657;13;0;1;104;1;Sunday;Frontstage
17076;2023-12-18_04-42-11_UTC;user149;M;48890;1;49;0;384;2;0;1;118;1;Monday;Frontstage
17077;2023-12-18_06-30-02_UTC;user149;M;48890;1;49;0;116;1;1;10;98;1;Monday;Frontstage
17078;2023-12-18_06-33-56_UTC;user149;M;48890;1;49;0;168;2;1;10;108;1;Monday;Frontstage
17079;2023-12-18_06-55-17_UTC;user149;M;48890;1;49;1;215;19;1;10;96;1;Monday;Backstage
17080;2023-12-18_07-39-15_UTC;user149;M;48890;1;49;1;200;4;0;1;30;1;Monday;Backstage
17081;2023-12-18_20-14-58_UTC;user149;M;48890;1;49;0;253;4;0;1;442;1;Monday;Frontstage
17082;2023-12-18_22-10-44_UTC;user149;M;48890;1;49;1;90;1;1;10;171;0;Monday;Frontstage
17083;2023-12-18_22-12-54_UTC;user149;M;48890;1;49;0;157;2;0;1;369;1;Monday;Backstage
17084;2023-12-19_00-33-06_UTC;user149;M;48890;1;48;1;352;1;0;1;76;1;Tuesday;Frontstage
17085;2023-12-19_03-10-11_UTC;user149;M;48890;1;48;0;265;2;0;1;754;1;Tuesday;Backstage
17086;2023-12-19_06-30-13_UTC;user149;M;48890;1;48;0;80;1;0;1;218;0;Tuesday;Offstage
17087;2023-12-19_18-26-20_UTC;user149;M;48890;1;48;0;403;7;0;1;428;1;Tuesday;Frontstage
17088;2023-12-20_00-03-15_UTC;user149;M;48890;1;47;1;639;1;1;10;86;1;Wednesday;Frontstage
17089;2023-12-20_00-13-10_UTC;user149;M;48890;1;47;1;116;1;0;1;150;1;Wednesday;Frontstage
17090;2023-12-20_03-25-12_UTC;user149;M;48890;1;47;0;163;1;0;1;714;1;Wednesday;Backstage
17091;2023-12-20_06-33-19_UTC;user149;M;48890;1;47;1;379;1;0;1;152;1;Wednesday;Frontstage
17092;2023-12-20_07-25-12_UTC;user149;M;48890;1;47;0;74;0;0;1;84;0;Wednesday;Offstage
17093;2023-12-20_20-37-30_UTC;user149;M;48890;1;47;0;176;2;0;1;431;1;Wednesday;Backstage
17094;2023-12-21_03-35-14_UTC;user149;M;48890;1;46;0;355;1;1;10;172;1;Thursday;Backstage
17095;2023-12-21_06-06-11_UTC;user149;M;48890;1;46;1;377;0;0;1;132;1;Thursday;Backstage
17096;2023-12-21_06-36-40_UTC;user149;M;48890;1;46;1;708;0;0;1;80;1;Thursday;Frontstage
17097;2023-12-21_06-48-05_UTC;user149;M;48890;1;46;0;271;0;0;1;101;1;Thursday;Backstage
17098;2023-12-21_08-19-55_UTC;user149;M;48890;1;46;1;215;2;0;1;177;1;Thursday;Backstage
17099;2023-12-21_08-41-08_UTC;user149;M;48890;1;46;0;211;3;0;1;328;1;Thursday;Backstage
17100;2023-12-21_11-06-38_UTC;user149;M;48890;1;46;1;152;2;0;1;113;1;Thursday;Frontstage
17101;2023-12-21_11-16-52_UTC;user149;M;48890;1;46;1;171;2;0;1;34;1;Thursday;Offstage
17102;2023-12-21_19-39-57_UTC;user149;M;48890;1;46;0;146;1;0;1;113;1;Thursday;Backstage
17103;2023-12-21_21-10-14_UTC;user149;M;48890;1;46;0;217;4;0;1;429;1;Thursday;Frontstage
17104;2023-12-22_01-40-10_UTC;user149;M;48890;1;45;1;518;1;1;10;131;1;Friday;Frontstage
17105;2023-12-22_10-08-07_UTC;user149;M;48890;1;45;0;70;2;0;1;247;0;Friday;Offstage
17106;2023-12-22_19-40-19_UTC;user149;M;48890;1;45;0;287;2;1;7;431;1;Friday;Backstage
17107;2023-12-22_21-08-54_UTC;user149;M;48890;1;45;1;890;9;1;10;72;1;Friday;Frontstage
17108;2023-12-22_22-32-31_UTC;user149;M;48890;1;45;0;236;4;0;1;394;1;Friday;Backstage
17109;2023-12-23_01-40-30_UTC;user149;M;48890;1;44;0;450;8;0;1;363;1;Saturday;Backstage
17110;2023-12-23_04-05-13_UTC;user149;M;48890;1;44;0;66;0;1;9;41;0;Saturday;Offstage
17111;2023-12-23_10-37-16_UTC;user149;M;48890;1;44;1;131;0;0;1;48;1;Saturday;Frontstage
17112;2023-12-24_05-37-19_UTC;user149;M;48890;1;43;1;886;2;0;1;42;1;Sunday;Frontstage
17113;2023-12-24_05-44-58_UTC;user149;M;48890;1;43;1;444;2;0;1;87;1;Sunday;Frontstage
17114;2023-12-24_06-19-13_UTC;user149;M;48890;1;43;1;561;6;0;1;146;1;Sunday;Frontstage
17115;2023-12-24_06-22-09_UTC;user149;M;48890;1;43;0;109;0;0;1;35;1;Sunday;Frontstage
17116;2023-12-24_07-00-16_UTC;user149;M;48890;1;43;1;314;5;1;7;67;1;Sunday;Frontstage
17117;2023-12-24_07-34-22_UTC;user149;M;48890;1;43;1;1138;10;0;1;236;1;Sunday;Frontstage
17118;2023-12-24_09-18-28_UTC;user149;M;48890;1;43;0;251;1;0;1;59;1;Sunday;Backstage
17119;2023-12-24_10-15-20_UTC;user149;M;48890;1;43;0;362;6;1;4;139;1;Sunday;Frontstage
17120;2023-12-24_19-14-33_UTC;user149;M;48890;1;43;1;882;5;0;1;74;0;Sunday;Offstage
17121;2023-12-24_19-23-54_UTC;user149;M;48890;1;43;1;771;6;0;1;178;7;Sunday;Frontstage
17122;2023-12-24_19-51-48_UTC;user149;M;48890;1;43;1;1081;9;0;1;190;1;Sunday;Frontstage
17123;2023-12-24_22-43-21_UTC;user149;M;48890;1;43;1;146;0;0;1;87;1;Sunday;Frontstage
17124;2023-12-24_23-05-02_UTC;user149;M;48890;1;43;0;153;4;0;1;424;1;Sunday;Frontstage
17125;2023-12-25_01-20-38_UTC;user149;M;48890;1;42;1;775;19;1;5;153;0;Monday;Frontstage
17126;2023-12-25_02-24-05_UTC;user149;M;48890;1;42;1;331;10;0;1;226;0;Monday;Frontstage
17127;2023-12-25_03-04-02_UTC;user149;M;48890;1;42;1;373;0;0;1;280;0;Monday;Offstage
17128;2023-12-25_04-58-46_UTC;user149;M;48890;1;42;1;482;11;0;1;134;1;Monday;Frontstage
17129;2023-12-25_10-05-55_UTC;user149;M;48890;1;42;0;155;3;0;1;256;1;Monday;Frontstage
17130;2023-12-25_20-38-27_UTC;user149;M;48890;1;42;0;292;5;1;10;36;1;Monday;Backstage
17131;2023-12-25_22-34-19_UTC;user149;M;48890;1;42;1;169;4;0;1;35;1;Monday;Frontstage
17132;2023-12-25_22-36-05_UTC;user149;M;48890;1;42;0;110;1;0;1;171;1;Monday;Frontstage
17133;2023-12-25_23-19-45_UTC;user149;M;48890;1;42;1;930;6;0;1;222;9;Monday;Frontstage
17134;2023-12-26_04-50-40_UTC;user149;M;48890;1;41;1;290;7;0;1;28;1;Tuesday;Backstage
17135;2023-12-27_00-58-08_UTC;user149;M;48890;1;40;0;369;11;0;1;120;1;Wednesday;Backstage
17136;2023-12-27_03-06-36_UTC;user149;M;48890;1;40;0;322;2;0;1;55;1;Wednesday;Backstage
17137;2023-12-27_07-20-50_UTC;user149;M;48890;1;40;0;222;1;0;1;105;1;Wednesday;Frontstage
17138;2023-12-27_08-44-15_UTC;user149;M;48890;1;40;1;192;0;1;10;26;1;Wednesday;Frontstage
17139;2023-12-27_10-41-17_UTC;user149;M;48890;1;40;0;230;7;0;1;334;1;Wednesday;Frontstage
17140;2023-12-28_03-54-16_UTC;user149;M;48890;1;39;1;442;7;0;1;2171;11;Thursday;Offstage
17141;2023-12-28_06-02-48_UTC;user149;M;48890;1;39;0;251;8;1;3;277;0;Thursday;Offstage
17142;2023-12-28_10-44-19_UTC;user149;M;48890;1;39;0;199;0;1;3;115;0;Thursday;Offstage
17143;2023-12-28_23-00-27_UTC;user149;M;48890;1;39;0;364;8;0;1;431;1;Thursday;Frontstage
17144;2023-12-29_02-59-27_UTC;user149;M;48890;1;38;0;170;3;0;1;128;1;Friday;Backstage
17145;2023-12-30_04-59-10_UTC;user149;M;48890;1;37;0;136;3;0;1;209;1;Saturday;Backstage
17146;2023-12-31_00-56-54_UTC;user149;M;48890;1;36;0;232;0;0;1;268;1;Sunday;Frontstage
17147;2023-12-31_09-09-55_UTC;user149;M;48890;1;36;1;123;1;0;1;97;1;Sunday;Offstage
17148;2023-12-31_14-43-47_UTC;user149;M;48890;1;36;0;588;12;0;1;369;1;Sunday;Backstage
17149;2024-01-01_01-33-18_UTC;user149;M;48890;1;35;1;199;1;0;1;44;1;Monday;Backstage
17150;2024-01-01_04-49-32_UTC;user149;M;48890;1;35;0;261;3;0;1;64;1;Monday;Backstage
17151;2024-01-02_04-00-35_UTC;user149;M;48890;1;34;0;2368;56;0;1;231;1;Tuesday;Backstage
17152;2024-01-02_08-58-13_UTC;user149;M;48890;1;34;0;228;14;0;1;335;0;Tuesday;Offstage
17153;2024-01-02_21-03-14_UTC;user149;M;48890;1;34;0;198;4;0;1;839;1;Tuesday;Backstage
17154;2024-01-03_05-46-20_UTC;user149;M;48890;1;33;1;233;3;0;1;43;1;Wednesday;Frontstage
17155;2024-01-03_08-37-27_UTC;user149;M;48890;1;33;0;120;3;0;1;414;1;Wednesday;Frontstage
17156;2024-01-03_12-35-04_UTC;user149;M;48890;1;33;0;824;10;0;1;382;0;Wednesday;Backstage
17157;2024-01-03_22-50-54_UTC;user149;M;48890;1;33;0;283;9;0;1;56;1;Wednesday;Backstage
17158;2024-01-04_03-51-50_UTC;user149;M;48890;1;32;0;160;1;0;1;28;1;Thursday;Backstage
17159;2024-01-04_05-38-57_UTC;user149;M;48890;1;32;0;301;2;1;8;344;2;Thursday;Backstage
17160;2024-01-04_06-03-16_UTC;user149;M;48890;1;32;0;101;1;1;3;160;1;Thursday;Frontstage
17161;2024-01-04_17-19-01_UTC;user149;M;48890;1;32;0;170;2;1;4;116;1;Thursday;Backstage
17162;2024-01-04_21-09-55_UTC;user149;M;48890;1;32;0;111;1;0;1;187;1;Thursday;Backstage
17163;2024-01-05_03-28-16_UTC;user149;M;48890;1;31;0;179;6;0;1;814;1;Friday;Backstage
17164;2024-01-05_20-11-15_UTC;user149;M;48890;1;31;0;175;5;1;10;72;1;Friday;Backstage
17165;2024-01-05_21-54-34_UTC;user149;M;48890;1;31;1;295;12;1;5;168;1;Friday;Backstage
17166;2024-01-05_22-03-06_UTC;user149;M;48890;1;31;0;85;2;1;10;55;1;Friday;Backstage
17167;2024-01-06_05-19-56_UTC;user149;M;48890;1;30;0;96;0;0;1;65;2;Saturday;Backstage
17168;2024-01-06_20-01-13_UTC;user149;M;48890;1;30;0;197;1;0;1;344;1;Saturday;Backstage
17169;2024-01-06_23-12-56_UTC;user149;M;48890;1;30;1;207;2;0;1;495;1;Saturday;Frontstage
17170;2024-01-07_01-42-22_UTC;user149;M;48890;1;29;1;94;1;1;10;57;1;Sunday;Backstage
17171;2024-01-07_20-56-20_UTC;user149;M;48890;1;29;0;178;1;1;7;41;0;Sunday;Backstage
17172;2024-01-07_20-56-49_UTC;user149;M;48890;1;29;0;76;0;0;1;47;1;Sunday;Frontstage
17173;2024-01-07_23-54-39_UTC;user149;M;48890;1;29;1;92;4;0;1;69;1;Sunday;Backstage
17174;2024-01-08_01-38-20_UTC;user149;M;48890;1;28;0;244;4;1;4;1100;1;Monday;Frontstage
17175;2024-01-08_07-37-55_UTC;user149;M;48890;1;28;0;93;0;0;1;80;0;Monday;Backstage
17176;2024-01-08_18-38-41_UTC;user149;M;48890;1;28;1;140;1;0;1;72;1;Monday;Frontstage
17177;2024-01-08_18-47-13_UTC;user149;M;48890;1;28;0;141;7;0;1;396;1;Monday;Backstage
17178;2024-01-08_23-17-18_UTC;user149;M;48890;1;28;0;447;12;0;1;75;0;Monday;Offstage
17179;2024-01-09_02-24-12_UTC;user149;M;48890;1;27;1;69;0;0;1;57;1;Tuesday;Backstage
17180;2024-01-09_03-38-55_UTC;user149;M;48890;1;27;0;63;0;0;1;124;1;Tuesday;Backstage
17181;2024-01-09_15-48-03_UTC;user149;M;48890;1;27;0;112;2;0;1;53;1;Tuesday;Backstage
17182;2024-01-09_15-50-36_UTC;user149;M;48890;1;27;0;112;3;0;1;101;1;Tuesday;Backstage
17183;2024-01-09_15-52-03_UTC;user149;M;48890;1;27;0;168;7;1;6;68;1;Tuesday;Backstage
17184;2024-01-09_17-01-35_UTC;user149;M;48890;1;27;0;185;4;1;7;71;0;Tuesday;Offstage
17185;2024-01-09_19-06-19_UTC;user149;M;48890;1;27;0;469;41;1;5;1558;2;Tuesday;Backstage
17186;2024-01-09_23-00-54_UTC;user149;M;48890;1;27;0;198;7;0;1;225;0;Tuesday;Offstage
17187;2024-01-10_02-14-07_UTC;user149;M;48890;1;26;1;121;0;1;3;311;1;Wednesday;Backstage
17188;2024-01-10_05-41-10_UTC;user149;M;48890;1;26;0;381;4;1;10;94;1;Wednesday;Backstage
17189;2024-01-10_15-25-48_UTC;user149;M;48890;1;26;0;282;10;1;10;268;1;Wednesday;Backstage
17190;2024-01-10_18-48-53_UTC;user149;M;48890;1;26;1;108;2;0;1;31;1;Wednesday;Backstage
17191;2024-01-10_19-24-06_UTC;user149;M;48890;1;26;0;92;0;1;3;41;0;Wednesday;Backstage
17192;2024-01-10_21-30-29_UTC;user149;M;48890;1;26;0;98;0;1;7;65;0;Wednesday;Backstage
17193;2024-01-10_21-55-03_UTC;user149;M;48890;1;26;0;168;7;0;1;774;0;Wednesday;Offstage
17194;2024-01-11_15-18-49_UTC;user149;M;48890;1;25;0;103;0;1;3;56;1;Thursday;Backstage
17195;2024-01-11_15-25-25_UTC;user149;M;48890;1;25;0;220;0;1;6;46;1;Thursday;Backstage
17196;2024-01-11_20-07-26_UTC;user149;M;48890;1;25;1;91;4;0;1;52;1;Thursday;Frontstage
17197;2024-01-11_20-28-59_UTC;user149;M;48890;1;25;0;235;6;1;4;1182;1;Thursday;Backstage
17198;2024-01-11_21-39-14_UTC;user149;M;48890;1;25;0;101;2;1;7;92;1;Thursday;Backstage
17199;2024-01-12_13-56-17_UTC;user149;M;48890;1;24;1;31;0;0;1;199;1;Friday;Offstage
17200;2024-01-12_15-15-26_UTC;user149;M;48890;1;24;0;170;7;1;7;101;0;Friday;Backstage
17201;2024-01-12_16-59-52_UTC;user149;M;48890;1;24;0;297;11;1;5;120;1;Friday;Backstage
17202;2024-01-12_18-41-23_UTC;user149;M;48890;1;24;0;52;1;0;1;81;0;Friday;Offstage
17203;2024-01-12_18-53-40_UTC;user149;M;48890;1;24;0;109;3;1;3;347;3;Friday;Backstage
17204;2024-01-12_19-08-51_UTC;user149;M;48890;1;24;1;641;9;1;8;227;0;Friday;Backstage
17205;2024-01-12_19-57-52_UTC;user149;M;48890;1;24;0;145;3;1;10;713;1;Friday;Frontstage
17206;2024-01-12_21-34-04_UTC;user149;M;48890;1;24;1;98;8;1;3;135;1;Friday;Backstage
17207;2024-01-12_23-29-28_UTC;user149;M;48890;1;24;0;149;3;0;1;217;0;Friday;Offstage
17208;2024-01-13_02-55-19_UTC;user149;M;48890;1;23;0;123;4;1;3;50;1;Saturday;Backstage
17209;2024-01-13_15-24-49_UTC;user149;M;48890;1;23;0;376;11;0;1;413;1;Saturday;Backstage
17210;2024-01-13_17-47-52_UTC;user149;M;48890;1;23;0;86;1;1;10;37;1;Saturday;Backstage
17211;2024-01-13_19-16-44_UTC;user149;M;48890;1;23;0;74;1;1;5;380;3;Saturday;Backstage
17212;2024-01-13_19-23-29_UTC;user149;M;48890;1;23;0;149;4;1;3;354;1;Saturday;Backstage
17213;2024-01-13_19-45-50_UTC;user149;M;48890;1;23;0;119;8;1;4;1393;1;Saturday;Frontstage
17214;2024-01-13_20-02-54_UTC;user149;M;48890;1;23;1;191;3;0;1;55;1;Saturday;Backstage
17215;2024-01-13_22-08-39_UTC;user149;M;48890;1;23;0;251;0;0;1;46;1;Saturday;Backstage
17216;2024-01-14_14-13-58_UTC;user149;M;48890;1;22;0;171;10;1;3;1250;2;Sunday;Backstage
17217;2024-01-15_05-33-22_UTC;user149;M;48890;1;21;1;827;9;0;1;48;1;Monday;Frontstage
17218;2024-01-15_06-00-18_UTC;user149;M;48890;1;21;0;353;10;1;4;260;1;Monday;Backstage
17219;2024-01-15_09-41-37_UTC;user149;M;48890;1;21;1;173;4;0;1;56;1;Monday;Backstage
17220;2024-01-15_22-31-13_UTC;user149;M;48890;1;21;0;312;22;0;1;169;1;Monday;Backstage
17221;2024-01-16_05-40-50_UTC;user149;M;48890;1;20;0;556;22;1;3;135;1;Tuesday;Backstage
17222;2024-01-16_19-45-06_UTC;user149;M;48890;1;20;0;109;2;0;1;31;1;Tuesday;Frontstage
17223;2024-01-16_23-08-57_UTC;user149;M;48890;1;20;0;123;1;0;1;389;1;Tuesday;Backstage
17224;2024-01-17_12-16-33_UTC;user149;M;48890;1;19;0;131;4;1;3;76;1;Wednesday;Backstage
17225;2024-01-17_20-35-27_UTC;user149;M;48890;1;19;0;114;1;0;1;52;1;Wednesday;Backstage
17226;2024-01-18_01-00-53_UTC;user149;M;48890;1;18;1;149;2;0;1;55;1;Thursday;Frontstage
17227;2024-01-18_22-16-24_UTC;user149;M;48890;1;18;0;229;0;0;1;88;0;Thursday;Offstage
17228;2024-01-19_00-45-14_UTC;user149;M;48890;1;17;0;135;3;0;1;332;0;Friday;Offstage
17229;2024-01-19_10-01-34_UTC;user149;M;48890;1;17;1;75;5;0;1;58;1;Friday;Backstage
17230;2024-01-19_23-25-15_UTC;user149;M;48890;1;17;0;286;2;0;1;1742;1;Friday;Frontstage
17231;2024-01-20_02-44-12_UTC;user149;M;48890;1;16;0;107;4;0;1;81;1;Saturday;Backstage
17232;2024-01-20_22-50-12_UTC;user149;M;48890;1;16;0;229;2;0;1;1738;1;Saturday;Frontstage
17233;2024-01-20_23-01-22_UTC;user149;M;48890;1;16;1;277;2;0;1;103;1;Saturday;Frontstage
17234;2024-01-21_22-05-12_UTC;user149;M;48890;1;15;0;416;3;0;1;1711;1;Sunday;Backstage
17235;2024-01-22_00-18-15_UTC;user149;M;48890;1;14;1;140;2;0;1;98;1;Monday;Frontstage
17236;2024-01-22_22-08-12_UTC;user149;M;48890;1;14;1;594;1;0;1;1654;1;Monday;Backstage
17237;2024-01-23_07-10-36_UTC;user149;M;48890;1;13;0;198;3;0;1;323;1;Tuesday;Backstage
17238;2024-01-23_08-58-11_UTC;user149;M;48890;1;13;1;803;6;0;1;1654;1;Tuesday;Backstage
17239;2024-01-23_20-45-16_UTC;user149;M;48890;1;13;0;125;0;0;1;332;0;Tuesday;Offstage
17240;2024-01-24_22-48-06_UTC;user149;M;48890;1;12;1;995;4;1;4;1654;1;Wednesday;Frontstage
17241;2024-01-25_09-03-19_UTC;user149;M;48890;1;11;1;338;0;0;1;1654;1;Thursday;Backstage
17242;2024-01-25_21-58-07_UTC;user149;M;48890;1;11;1;583;1;0;1;1654;1;Thursday;Frontstage
17243;2024-01-26_22-43-05_UTC;user149;M;48890;1;10;1;398;2;0;1;1654;1;Friday;Frontstage
17244;2024-01-27_22-00-16_UTC;user149;M;48890;1;9;0;425;0;0;1;1654;1;Saturday;Backstage
17245;2024-01-28_23-08-09_UTC;user149;M;48890;1;8;1;609;0;0;1;1654;1;Sunday;Frontstage
17246;2024-01-29_05-15-11_UTC;user149;M;48890;1;7;0;297;9;0;1;80;1;Monday;Backstage
17247;2024-01-29_20-14-09_UTC;user149;M;48890;1;7;1;838;15;0;1;255;6;Monday;Backstage
17248;2024-01-29_22-15-12_UTC;user149;M;48890;1;7;0;132;0;0;1;332;0;Monday;Offstage
17249;2024-01-30_04-34-55_UTC;user149;M;48890;1;6;1;180;3;0;1;803;1;Tuesday;Backstage
17250;2024-01-30_08-05-18_UTC;user149;M;48890;1;6;0;97;1;0;1;222;1;Tuesday;Backstage
17251;2024-01-30_17-35-10_UTC;user149;M;48890;1;6;0;136;0;0;1;80;1;Tuesday;Frontstage
17252;2024-01-30_21-25-14_UTC;user149;M;48890;1;6;0;167;1;0;1;80;1;Tuesday;Backstage
17253;2024-01-31_02-20-18_UTC;user149;M;48890;1;5;0;377;18;0;1;110;1;Wednesday;Backstage
17254;2024-01-31_07-48-07_UTC;user149;M;48890;1;5;1;306;1;0;1;1654;1;Wednesday;Backstage
17255;2024-01-31_17-40-12_UTC;user149;M;48890;1;5;0;112;2;0;1;80;1;Wednesday;Backstage
17256;2024-01-31_20-32-38_UTC;user149;M;48890;1;5;1;1074;34;0;1;641;6;Wednesday;Backstage
17257;2024-01-31_20-53-06_UTC;user149;M;48890;1;5;1;220;0;0;1;1654;1;Wednesday;Frontstage
17258;2024-01-31_23-02-50_UTC;user149;M;48890;1;5;0;224;15;0;1;94;3;Wednesday;Backstage
17259;2024-02-01_00-35-15_UTC;user149;M;48890;1;4;0;309;8;0;1;80;1;Thursday;Backstage
17260;2024-02-01_04-10-10_UTC;user149;M;48890;1;4;0;225;1;0;1;80;0;Thursday;Backstage
17261;2024-02-01_07-41-43_UTC;user149;M;48890;1;4;0;222;5;0;1;128;1;Thursday;Backstage
17262;2024-02-01_17-40-16_UTC;user149;M;48890;1;4;0;159;0;0;1;80;1;Thursday;Backstage
17263;2024-02-01_20-28-16_UTC;user149;M;48890;1;4;0;624;4;0;1;87;1;Thursday;Offstage
17264;2024-02-01_21-20-12_UTC;user149;M;48890;1;4;0;293;0;0;1;1742;1;Thursday;Frontstage
17265;2024-02-02_00-05-31_UTC;user149;M;48890;1;3;0;83;1;0;1;75;1;Friday;Frontstage
17266;2024-02-02_04-25-11_UTC;user149;M;48890;1;3;0;177;3;0;1;80;0;Friday;Backstage
17267;2024-02-02_04-33-23_UTC;user149;M;48890;1;3;0;126;0;0;1;54;1;Friday;Backstage
17268;2024-02-02_18-05-16_UTC;user149;M;48890;1;3;0;96;0;1;5;117;1;Friday;Frontstage
17269;2024-02-02_21-54-49_UTC;user149;M;48890;1;3;1;977;35;0;1;599;7;Friday;Backstage
17270;2024-02-02_23-45-21_UTC;user149;M;48890;1;3;0;111;1;1;3;332;0;Friday;Offstage
17271;2024-02-03_00-12-01_UTC;user149;M;48890;1;2;0;174;1;0;1;136;1;Saturday;Backstage
17272;2024-02-03_00-39-12_UTC;user149;M;48890;1;2;0;539;3;0;1;118;1;Saturday;Backstage
17273;2024-02-03_00-44-02_UTC;user149;M;48890;1;2;1;277;1;0;1;114;1;Saturday;Frontstage
17274;2024-02-03_06-15-13_UTC;user149;M;48890;1;2;0;142;5;1;3;99;1;Saturday;Backstage
17275;2024-02-03_16-00-32_UTC;user149;M;48890;1;2;0;337;6;1;5;44;0;Saturday;Backstage
17276;2024-02-03_18-33-20_UTC;user149;M;48890;1;2;0;85;0;0;1;193;1;Saturday;Offstage
17277;2024-02-03_19-55-16_UTC;user149;M;48890;1;2;0;150;0;0;1;1713;1;Saturday;Frontstage
17278;2024-02-03_23-47-00_UTC;user149;M;48890;1;2;0;159;3;0;1;92;1;Saturday;Backstage
17279;2024-02-04_01-20-16_UTC;user149;M;48890;1;1;0;161;1;1;6;117;1;Sunday;Backstage
17280;2024-02-04_02-57-15_UTC;user149;M;48890;1;1;0;228;8;0;1;105;0;Sunday;Backstage
17281;2024-02-04_05-13-03_UTC;user149;M;48890;1;1;1;230;11;1;7;73;0;Sunday;Offstage
17282;2024-02-04_16-18-07_UTC;user149;M;48890;1;1;1;808;12;0;1;87;1;Sunday;Backstage
17283;2024-02-04_19-12-12_UTC;user149;M;48890;1;1;0;388;2;1;4;388;1;Sunday;Frontstage
17284;2024-02-04_19-45-11_UTC;user149;M;48890;1;1;0;155;0;0;1;117;1;Sunday;Backstage
17285;2024-02-04_20-52-44_UTC;user149;M;48890;1;1;0;253;8;0;1;151;1;Sunday;Backstage
17286;2024-02-04_20-54-22_UTC;user149;M;48890;1;1;1;252;8;1;9;74;1;Sunday;Backstage
17287;2024-02-04_23-05-14_UTC;user149;M;48890;1;1;0;211;1;0;1;94;1;Sunday;Backstage
17288;2024-02-04_23-59-09_UTC;user149;M;48890;1;1;0;112;4;1;10;578;2;Sunday;Backstage
17289;2023-10-18_17-01-44_UTC;user150;F;6765907;1;110;0;2028974;8206;1;5;38;0;Wednesday;Backstage
17290;2023-02-08_23-12-42_UTC;user151;F;67935160;1;362;0;5607278;35475;1;4;125;0;Wednesday;Backstage
17291;2023-02-10_16-06-31_UTC;user151;F;67935160;1;360;0;2123778;23286;0;1;445;1;Friday;Offstage
17292;2023-02-11_23-04-47_UTC;user151;F;67935160;1;359;0;2670720;12548;1;3;14;1;Saturday;Backstage
17293;2023-02-13_13-48-20_UTC;user151;F;67935160;1;357;0;9855693;67290;1;4;213;1;Monday;Backstage
17294;2023-02-14_17-49-32_UTC;user151;F;67935160;1;356;0;8547691;106810;1;2;49;1;Tuesday;Backstage
17295;2023-02-21_21-08-31_UTC;user151;F;67935160;1;349;0;8645861;186572;0;1;130;1;Tuesday;Backstage
17296;2023-02-24_18-03-58_UTC;user151;F;67935160;1;346;1;8318387;129875;0;1;115;1;Friday;Backstage
17297;2023-02-25_15-59-15_UTC;user151;F;67935160;1;345;0;5305773;32928;1;8;688;1;Saturday;Backstage
17298;2023-03-02_01-03-15_UTC;user151;F;67935160;1;340;0;5512546;36713;1;4;101;1;Thursday;Backstage
17299;2023-03-04_17-19-25_UTC;user151;F;67935160;1;338;0;5777610;29538;1;4;273;1;Saturday;Backstage
17300;2023-03-06_22-11-10_UTC;user151;F;67935160;1;336;1;3681991;23705;0;1;351;1;Monday;Backstage
17301;2023-03-14_02-22-40_UTC;user151;F;67935160;1;328;0;7251504;48451;1;5;85;1;Tuesday;Backstage
17302;2023-03-15_19-04-21_UTC;user151;F;67935160;1;327;0;2697202;32306;1;10;809;1;Wednesday;Backstage
17303;2023-04-06_17-16-15_UTC;user151;F;67935160;1;305;0;6638057;108778;1;2;774;1;Thursday;Backstage
17304;2023-04-13_15-47-20_UTC;user151;F;67935160;1;298;0;5639046;36705;1;6;68;1;Thursday;Backstage
17305;2023-04-16_17-02-13_UTC;user151;F;67935160;1;295;0;6735598;56161;1;6;22;1;Sunday;Backstage
17306;2023-04-19_14-18-59_UTC;user151;F;67935160;1;292;0;3274300;18584;1;6;110;0;Wednesday;Offstage
17307;2023-04-20_19-36-26_UTC;user151;F;67935160;1;291;0;5969950;35759;1;10;207;1;Thursday;Backstage
17308;2023-04-27_14-14-25_UTC;user151;F;67935160;1;284;1;4131237;88652;0;1;219;1;Thursday;Offstage
17309;2023-04-28_17-56-43_UTC;user151;F;67935160;1;283;0;5944298;24985;1;9;386;1;Friday;Backstage
17310;2023-05-11_18-52-53_UTC;user151;F;67935160;1;270;0;7945502;67943;1;8;18;1;Thursday;Backstage
17311;2023-05-12_22-32-21_UTC;user151;F;67935160;1;269;0;5995896;40953;1;7;552;1;Friday;Backstage
17312;2023-05-16_13-59-12_UTC;user151;F;67935160;1;265;0;4228006;27920;1;5;272;1;Tuesday;Backstage
17313;2023-05-23_14-19-52_UTC;user151;F;67935160;1;258;0;5318440;41315;1;9;429;0;Tuesday;Backstage
17314;2023-05-28_02-32-37_UTC;user151;F;67935160;1;253;0;6756611;37493;1;6;54;1;Sunday;Backstage
